https://www.kaggle.com/brandao/test-6,D://crw_data//df.apply\source107,D://crw_data//df.apply\source107\code\pd.DataFrame.apply_where_replace0.py,19,"df.apply(lambdarow:row['action_type']ifactiontypes[row['action_type']]>	20elserow['combined_shot_type'],axis=1)","actiontypes[df['action_type']].apply(lambdarow:row['action_type']ifrow>	20elserow['combined_shot_type'])",pd.DataFrame.apply,pd.Series.apply
https://www.kaggle.com/brandao/test-6,D://crw_data//df.apply\source107,D://crw_data//df.apply\source107\code\pd.DataFrame.apply_where_replace1.py,26,"df.apply(lambdarow:row['shot_distance']ifrow['shot_distance']<45else	45,axis=1)",df['shot_distance'].apply(lambdarow:rowifrow<45else45),pd.DataFrame.apply,pd.Series.apply
https://www.kaggle.com/brandao/test-6,D://crw_data//df.apply\source107,D://crw_data//df.apply\source107\code\pd.DataFrame.apply_where_replace2.py,29,"df.apply(lambdarow:1ifrow['time_remaining']<3else0,axis=1)",df['time_remaining'].apply(lambdarow:1ifrow<3else0),pd.DataFrame.apply,pd.Series.apply
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\np.ndarray.sum_np.sum_replace1.py,72,df.memory_usage().sum(),"np.sum(df.memory_usage(),)",np.ndarray.sum,np.sum
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.DataFrame.loc_replace1.py,458,"df_test_cleaned.loc[df_test_cleaned.winPlacePerc<0,'winPlacePerc']","df_test_cleaned.ix[df_test_cleaned.winPlacePerc<0,'winPlacePerc']",pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.DataFrame.loc_replace2.py,460,"df_test_cleaned.loc[df_test_cleaned.winPlacePerc>1,'winPlacePerc']","df_test_cleaned.ix[df_test_cleaned.winPlacePerc>1,'winPlacePerc']",pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace3.py,63,df[col].astype(np.int64),df[col].apply(np.int64),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace4.py,61,df[col].astype(np.int32),df[col].apply(np.int32),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace5.py,59,df[col].astype(np.int16),df[col].apply(np.int16),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace6.py,57,df[col].astype(np.int8),df[col].apply(np.int8),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace7.py,398,scaler.transform(df_train.values).astype('float32'),scaler.transform(df_train.values).apply('float32'),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace8.py,399,scaler.transform(df_test.values).astype('float32'),scaler.transform(df_test.values).apply('float32'),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\np.ndarray.sum_count_nonzero_replace0.py,47,df.memory_usage().sum(),"np.count_nonzero(df.memory_usage(),)",np.ndarray.sum,np.count_nonzero
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace1.py,68,df[col].astype(np.float32),df[col].apply(np.float32),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace2.py,66,df[col].astype(np.float16),df[col].apply(np.float16),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.DataFrame.loc_replace0.py,189,"df.loc[df.rankPoints<0,'rankPoints']","df.ix[df.rankPoints<0,'rankPoints']",pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\np.ndarray.sum_einsum_replace0.py,47,df.memory_usage().sum(),"np.einsum('i->',df.memory_usage())",np.ndarray.sum,np.einsum
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace0.py,70,df[col].astype(np.float64),df[col].apply(np.float64),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_map_replace0.py,53,df['question1'].apply(lambdax:(wordinstr(x).lower())*1),df['question1'].map(lambdax:(wordinstr(x).lower())*1),pd.Series.apply,pd.Series.map
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_map_replace1.py,54,df['question2'].apply(lambdax:(wordinstr(x).lower())*1),df['question2'].map(lambdax:(wordinstr(x).lower())*1),pd.Series.apply,pd.Series.map
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_map_replace2.py,61,"df.apply(f,axis=1,raw=True)","df.map(f,axis=1,raw=True)",pd.Series.apply,pd.Series.map
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_map_replace3.py,62,"df.apply(tfidf_word_match_share,axis=1,raw=True)","df.map(tfidf_word_match_share,axis=1,raw=True)",pd.Series.apply,pd.Series.map
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_map_replace5.py,65,df['question1'].apply(lambdax:len(str(x))),df['question1'].map(lambdax:len(str(x))),pd.Series.apply,pd.Series.map
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_map_replace6.py,66,df['question2'].apply(lambdax:len(str(x))),df['question2'].map(lambdax:len(str(x))),pd.Series.apply,pd.Series.map
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_map_replace7.py,67,df['question1'].apply(lambdax:sum(1foriinstr(x)ifi.isupper())),df['question1'].map(lambdax:sum(1foriinstr(x)ifi.isupper())),pd.Series.apply,pd.Series.map
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_map_replace8.py,68,df['question2'].apply(lambdax:sum(1foriinstr(x)ifi.isupper())),df['question2'].map(lambdax:sum(1foriinstr(x)ifi.isupper())),pd.Series.apply,pd.Series.map
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_replace0.py,53,df['question1'].apply(lambdax:(wordinstr(x).lower())*1),"pd.DataFrame(df['question1']).apply(lambdax:(wordinstr(x['question1']).lower())*1,axis=1)",pd.Series.apply,pd.DataFrame.apply
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_replace1.py,54,df['question2'].apply(lambdax:(wordinstr(x).lower())*1),"pd.DataFrame(df['question2']).apply(lambdax:(wordinstr(x['question2']).lower())*1,axis=1)",pd.Series.apply,pd.DataFrame.apply
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_replace2.py,65,df['question1'].apply(lambdax:len(str(x))),"pd.DataFrame(df['question1']).apply(lambdax:len(str(x['question1'])),axis=1)",pd.Series.apply,pd.DataFrame.apply
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_replace3.py,66,df['question2'].apply(lambdax:len(str(x))),"pd.DataFrame(df['question2']).apply(lambdax:len(str(x['question2'])),axis=1)",pd.Series.apply,pd.DataFrame.apply
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_replace4.py,67,df['question1'].apply(lambdax:sum(1foriinstr(x)ifi.isupper())),"pd.DataFrame(df['question1']).apply(lambdax:sum(1foriinstr(x['question1'])ifi.isupper()),axis=1)",pd.Series.apply,pd.DataFrame.apply
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\pd.Series.apply_replace5.py,68,df['question2'].apply(lambdax:sum(1foriinstr(x)ifi.isupper())),"pd.DataFrame(df['question2']).apply(lambdax:sum(1foriinstr(x['question2'])ifi.isupper()),axis=1)",pd.Series.apply,pd.DataFrame.apply
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\np.sum_einsum_replace0.py,49,np.sum(total_weights),"np.einsum('i->',total_weights)",np.sum,np.einsum
https://www.kaggle.com/chechir/export-feats-kernel,D://crw_data//df.apply\source42,D://crw_data//df.apply\source42\code\np.sum_einsum_replace1.py,49,np.sum(shared_weights),"np.einsum('i->',shared_weights)",np.sum,np.einsum
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\np.zeros_empty_replace0.py,29,np.zeros(X.shape[0]),np.empty(X.shape[0]);r2[:]=0,np.zeros,np.empty
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\np.zeros_empty_replace1.py,75,np.zeros(test.shape[0]),np.empty(test.shape[0]);r2[:]=0,np.zeros,np.empty
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\pd.DataFrame.iloc_replace0.py,33,X.iloc[trn_idx],X.iat[trn_idx],pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\pd.DataFrame.iloc_replace1.py,33,y.iloc[trn_idx],y.iat[trn_idx],pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\pd.DataFrame.iloc_replace2.py,34,X.iloc[val_idx],X.iat[val_idx],pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\pd.DataFrame.iloc_replace3.py,34,y.iloc[val_idx],y.iat[val_idx],pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\pd.Series.map_replace_replace0.py,67,importances['feature'].map(mean_gain['gain']),importances['feature'].replace(mean_gain['gain']),pd.Series.map,pd.Series.replace
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\pd.Series.iloc_replace1.py,33,y.iloc[trn_idx],y.iat[trn_idx],pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\pd.Series.iloc_replace3.py,34,y.iloc[val_idx],y.iat[val_idx],pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\pd.Series.iloc_replace0.py,33,X.iloc[trn_idx],X.iat[trn_idx],pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,D://crw_data//np.zeros\source141\code\pd.Series.iloc_replace2.py,34,X.iloc[val_idx],X.iat[val_idx],pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/cttsai/lgbm-starter-w-aggregations,D://crw_data//df.fillna\source10,D://crw_data//df.fillna\source10\code\pd.DataFrame.loc_replace0.py,67,"df.loc[:,('purchase_date')]","df.ix[:,('purchase_date')]",pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cttsai/lgbm-starter-w-aggregations,D://crw_data//df.fillna\source10,D://crw_data//df.fillna\source10\code\pd.Series.astype_replace1.py,96,pd.DatetimeIndex(df['purchase_date']).astype(np.int64),pd.DatetimeIndex(df['purchase_date']).apply(np.int64),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/cttsai/lgbm-starter-w-aggregations,D://crw_data//df.fillna\source10,D://crw_data//df.fillna\source10\code\pd.Series.map_replace_replace0.py,247,"historical_transactions['authorized_flag'].map({'Y':1,'N':0})","pd.DataFrame(historical_transactions['authorized_flag']).replace({'Y':1,'N':0})",pd.Series.map,pd.DataFrame.replace
https://www.kaggle.com/cttsai/lgbm-starter-w-aggregations,D://crw_data//df.fillna\source10,D://crw_data//df.fillna\source10\code\pd.Series.map_replace_replace2.py,261,"new_merchant_transactions['authorized_flag'].map({'Y':1,'N':0})","new_merchant_transactions['authorized_flag'].replace({'Y':1,'N':0})",pd.Series.map,pd.Series.replace
https://www.kaggle.com/cttsai/lgbm-starter-w-aggregations,D://crw_data//df.fillna\source10,D://crw_data//df.fillna\source10\code\pd.Series.replace_map_replace0.py,31,"df.replace(to_replace=[np.inf,-np.inf],value=np.nan)","df.map(to_map=[np.inf,-np.inf],value=np.nan)",pd.Series.replace,pd.Series.map
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\np.array_concatenate_replace0.py,23,np.array(train['y']),np.concatenate([train['y']]),np.array,np.concatenate
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\np.array_concatenate_replace1.py,41,np.array(trainc),np.concatenate([trainc]),np.array,np.concatenate
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\np.array_concatenate_replace2.py,42,np.array(testc),np.concatenate([testc]),np.array,np.concatenate
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\np.array_hstack_replace0.py,23,np.array(train['y']),np.hstack((train['y'])),np.array,np.hstack
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\np.array_hstack_replace1.py,41,np.array(trainc),np.hstack((trainc)),np.array,np.hstack
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\np.array_hstack_replace2.py,42,np.array(testc),np.hstack((testc)),np.array,np.hstack
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\pd.DataFrame.iloc_replace1.py,40,"train_test.iloc[ntrain:,:]","train_test.iat[ntrain:,:]",pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\pd.DataFrame.iloc_replace0.py,39,"train_test.iloc[:ntrain,:]","train_test.iat[:ntrain,:]",pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\pd.Series.astype_replace0.py,38,train_test[cat_features[c]].astype('category'),train_test[cat_features[c]].apply('category'),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\pd.Series.iloc_replace0.py,39,"train_test.iloc[:ntrain,:]","train_test.iat[:ntrain,:]",pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,D://crw_data//np.array\source1124\code\pd.Series.iloc_replace1.py,40,"train_test.iloc[ntrain:,:]","train_test.iat[ntrain:,:]",pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/davidshinn/where-are-all-the-gifts,D://crw_data//pd.read_csv\source2771,D://crw_data//pd.read_csv\source2771\code\pd.DataFrame.fillna_replace0.py,20,"gifts.Weight_Group.cat.add_categories('[1,1]').fillna('[1,1]')","gifts.Weight_Group.cat.add_categories('[1,1]').combine_first(gifts.Weight_Group.cat.add_categories('[1,1]').applymap(lambdax:'[1,1]'))",pd.DataFrame.fillna,pd.DataFrame.combine_first
https://www.kaggle.com/davidshinn/where-are-all-the-gifts,D://crw_data//pd.read_csv\source2771,D://crw_data//pd.read_csv\source2771\code\pd.Series.replace_map_replace0.py,19,"gifts.Weight.replace(1,np.nan)","gifts.Weight.map(1,np.nan)",pd.Series.replace,pd.Series.map
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\np.array_concatenate_replace0.py,86,np.array(train),np.concatenate([train]),np.array,np.concatenate
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\np.array_concatenate_replace1.py,88,np.array(test),np.concatenate([test]),np.array,np.concatenate
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\np.array_hstack_replace0.py,86,np.array(train),np.hstack((train)),np.array,np.hstack
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\np.array_hstack_replace1.py,88,np.array(test),np.hstack((test)),np.array,np.hstack
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\pd.DataFrame.fillna_replace0.py,64,train.fillna(-1),train.combine_first(train.applymap(lambdax:-1)),pd.DataFrame.fillna,pd.DataFrame.combine_first
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\pd.DataFrame.fillna_replace1.py,65,test.fillna(-1),test.combine_first(test.applymap(lambdax:-1)),pd.DataFrame.fillna,pd.DataFrame.combine_first
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\pd.Series.apply_map_replace0.py,50,train['Date'].apply(lambdax:int(str(x)[:4])),train['Date'].map(lambdax:int(str(x)[:4])),pd.Series.apply,pd.Series.map
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\pd.Series.apply_map_replace1.py,51,train['Date'].apply(lambdax:int(str(x)[5:7])),train['Date'].map(lambdax:int(str(x)[5:7])),pd.Series.apply,pd.Series.map
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\pd.Series.apply_map_replace2.py,56,test['Date'].apply(lambdax:int(str(x)[:4])),test['Date'].map(lambdax:int(str(x)[:4])),pd.Series.apply,pd.Series.map
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,D://crw_data//np.array\source891\code\pd.Series.apply_map_replace3.py,57,test['Date'].apply(lambdax:int(str(x)[5:7])),test['Date'].map(lambdax:int(str(x)[5:7])),pd.Series.apply,pd.Series.map
